,age,continent,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value
2532,21,0.0,0.0,0.0,1.0,71,79,3.0,3600000.0
2533,31,1.0,0.0,1.0,1.0,71,71,3.0,2100000.0
2534,26,1.0,0.0,1.0,1.0,71,71,3.0,2600000.0
2535,30,1.0,3.0,1.0,1.0,71,71,3.0,2200000.0
2536,24,1.0,0.0,0.0,1.0,71,75,3.0,3100000.0
2537,25,1.0,2.0,1.0,1.0,71,74,2.0,2500000.0
2538,34,0.0,0.0,1.0,1.0,71,71,4.0,1200000.0
2539,31,1.0,3.0,0.0,1.0,71,71,4.0,2100000.0
2540,30,2.0,3.0,0.0,1.0,71,71,3.0,2200000.0
2541,29,2.0,3.0,1.0,2.0,71,71,3.0,1800000.0
2542,24,2.0,0.0,1.0,1.0,71,78,3.0,3400000.0
2543,38,1.0,3.0,1.0,2.0,71,71,3.0,750000.0
2544,34,1.0,2.0,0.0,1.0,71,71,3.0,675000.0
2545,23,1.0,3.0,0.0,1.0,71,77,3.0,2800000.0
2546,23,2.0,3.0,1.0,1.0,71,77,3.0,3200000.0
2547,25,3.0,3.0,0.0,1.0,71,72,3.0,2800000.0
2548,29,1.0,2.0,1.0,1.0,71,71,2.0,1800000.0
2549,29,1.0,2.0,1.0,1.0,71,71,2.0,1800000.0
2550,31,1.0,2.0,1.0,1.0,71,71,2.0,1600000.0
2551,38,3.0,3.0,1.0,3.0,71,71,3.0,325000.0
2552,24,1.0,3.0,1.0,1.0,71,74,3.0,3000000.0
2553,22,1.0,3.0,0.0,1.0,71,77,3.0,3200000.0
2554,23,1.0,2.0,1.0,1.0,71,74,3.0,2500000.0
2555,28,1.0,2.0,0.0,2.0,71,71,3.0,1900000.0
2556,34,1.0,2.0,1.0,2.0,71,71,3.0,675000.0
2557,31,1.0,3.0,1.0,1.0,71,71,3.0,2100000.0
2558,27,1.0,3.0,0.0,1.0,71,72,3.0,2200000.0
2559,26,1.0,3.0,0.0,1.0,71,72,3.0,2800000.0
2560,22,3.0,2.0,0.0,1.0,71,78,3.0,2800000.0
2561,21,0.0,2.0,1.0,1.0,71,80,2.0,3200000.0
2562,34,0.0,1.0,0.0,1.0,71,71,1.0,950000.0
2563,26,1.0,2.0,1.0,1.0,71,72,3.0,2300000.0
2564,26,3.0,2.0,0.0,1.0,71,72,3.0,2300000.0
2565,32,1.0,1.0,1.0,1.0,71,71,1.0,1400000.0
2566,25,4.0,3.0,1.0,1.0,71,75,3.0,3100000.0
2567,23,1.0,2.0,1.0,1.0,71,78,2.0,2800000.0
2568,26,1.0,0.0,1.0,1.0,71,73,3.0,2900000.0
2569,32,2.0,3.0,1.0,1.0,71,71,3.0,1800000.0
2570,26,1.0,1.0,0.0,1.0,71,73,1.0,2000000.0
2571,23,1.0,3.0,1.0,1.0,71,74,3.0,3000000.0
2572,26,0.0,3.0,1.0,1.0,71,75,2.0,2500000.0
2573,28,1.0,0.0,1.0,1.0,71,71,3.0,2400000.0
2574,25,0.0,0.0,1.0,1.0,71,75,3.0,3100000.0
2575,20,1.0,0.0,1.0,1.0,71,78,3.0,3400000.0
2576,22,1.0,1.0,1.0,1.0,71,80,1.0,2800000.0
2577,30,1.0,0.0,1.0,1.0,71,71,2.0,2300000.0
2578,25,3.0,3.0,1.0,1.0,71,73,3.0,2400000.0
2579,31,1.0,3.0,1.0,1.0,71,71,4.0,2100000.0
2580,26,2.0,0.0,1.0,1.0,71,72,3.0,2800000.0
2581,34,0.0,1.0,1.0,1.0,71,71,1.0,950000.0
2582,30,0.0,2.0,0.0,1.0,71,71,2.0,1700000.0
2583,22,0.0,3.0,1.0,1.0,71,78,3.0,2800000.0
2584,19,1.0,3.0,1.0,1.0,71,83,3.0,4100000.0
2585,32,1.0,1.0,1.0,1.0,71,71,1.0,1400000.0
2586,25,1.0,3.0,1.0,1.0,71,73,3.0,2900000.0
2587,20,2.0,3.0,0.0,1.0,71,82,3.0,4000000.0
2588,25,1.0,0.0,1.0,1.0,71,74,3.0,3000000.0
2589,20,1.0,3.0,1.0,1.0,71,81,4.0,3800000.0
2590,21,1.0,3.0,1.0,1.0,71,78,3.0,3300000.0
2591,30,0.0,2.0,0.0,1.0,71,71,3.0,1700000.0
2592,20,3.0,3.0,1.0,1.0,71,78,3.0,3400000.0
2593,22,1.0,2.0,1.0,1.0,71,79,2.0,3000000.0
2594,22,1.0,3.0,0.0,1.0,71,81,3.0,3800000.0
2595,23,1.0,3.0,1.0,1.0,71,76,3.0,2700000.0
2596,29,1.0,0.0,1.0,1.0,71,71,3.0,2400000.0
2597,26,1.0,0.0,1.0,1.0,71,72,2.0,2800000.0
2598,35,0.0,2.0,1.0,1.0,71,71,2.0,550000.0
2599,30,1.0,3.0,1.0,2.0,71,71,3.0,2200000.0
2600,22,1.0,0.0,1.0,1.0,71,77,4.0,3200000.0
2601,22,1.0,1.0,1.0,1.0,71,77,1.0,2400000.0
2602,25,0.0,2.0,1.0,1.0,71,76,3.0,2600000.0
2603,28,1.0,0.0,1.0,1.0,71,71,3.0,2400000.0
2604,25,2.0,0.0,1.0,1.0,71,73,3.0,2900000.0
2605,31,0.0,2.0,1.0,1.0,71,71,2.0,1600000.0
2606,20,1.0,1.0,1.0,1.0,71,82,1.0,3200000.0
2607,22,1.0,2.0,1.0,1.0,71,80,2.0,3200000.0
2608,31,1.0,1.0,1.0,1.0,71,71,1.0,1400000.0
2609,23,0.0,0.0,1.0,1.0,71,77,4.0,3200000.0
2610,32,1.0,0.0,1.0,1.0,71,71,2.0,1900000.0
2611,23,0.0,3.0,1.0,1.0,71,76,3.0,3200000.0
2612,19,1.0,3.0,1.0,1.0,71,84,3.0,4000000.0
2613,31,1.0,0.0,1.0,1.0,71,71,3.0,2100000.0
2614,23,1.0,3.0,1.0,1.0,71,77,4.0,3200000.0
2615,21,1.0,0.0,0.0,1.0,71,80,3.0,3700000.0
2616,24,1.0,2.0,1.0,1.0,71,78,3.0,2800000.0
2617,21,1.0,0.0,1.0,1.0,71,80,3.0,3700000.0
2618,30,1.0,0.0,1.0,1.0,71,71,3.0,2200000.0
2619,31,0.0,3.0,1.0,1.0,71,71,3.0,2100000.0
2620,26,1.0,2.0,1.0,1.0,71,76,2.0,2600000.0
2621,23,4.0,3.0,1.0,1.0,71,76,3.0,3200000.0
2622,34,2.0,3.0,0.0,2.0,71,71,3.0,725000.0
2623,27,2.0,3.0,1.0,1.0,71,71,3.0,2400000.0
2624,26,1.0,2.0,1.0,1.0,71,74,2.0,2500000.0
2625,26,1.0,3.0,0.0,1.0,71,73,3.0,2800000.0
2626,27,1.0,2.0,1.0,1.0,71,72,3.0,2200000.0
2627,24,1.0,1.0,1.0,1.0,71,77,1.0,2400000.0
2628,29,0.0,2.0,1.0,1.0,71,71,2.0,1800000.0
2629,35,1.0,3.0,1.0,2.0,71,71,3.0,1000000.0
2630,24,2.0,2.0,1.0,1.0,71,74,2.0,2500000.0
2631,32,0.0,2.0,0.0,1.0,71,71,2.0,1400000.0
2632,25,1.0,3.0,1.0,1.0,71,74,3.0,2900000.0
2633,24,1.0,3.0,1.0,1.0,71,76,4.0,3200000.0
2634,34,0.0,2.0,1.0,1.0,71,71,2.0,675000.0
2635,34,0.0,2.0,1.0,1.0,71,71,2.0,675000.0
2636,25,4.0,3.0,1.0,1.0,71,74,3.0,3000000.0
2637,31,1.0,0.0,1.0,1.0,71,71,3.0,2100000.0
2638,30,3.0,1.0,1.0,1.0,71,71,1.0,1500000.0
2639,25,0.0,3.0,1.0,1.0,71,75,2.0,2600000.0
2640,31,0.0,2.0,0.0,1.0,71,71,3.0,1600000.0
2641,30,1.0,3.0,1.0,2.0,71,71,3.0,2200000.0
2642,39,0.0,2.0,1.0,1.0,71,71,2.0,160000.0
2643,28,1.0,2.0,1.0,1.0,71,71,3.0,1900000.0
2644,26,1.0,0.0,1.0,1.0,71,72,3.0,2800000.0
2645,27,1.0,3.0,1.0,1.0,71,71,3.0,2500000.0
2646,21,1.0,2.0,0.0,1.0,71,81,3.0,3300000.0
2647,27,1.0,3.0,1.0,1.0,71,71,3.0,2500000.0
2648,20,1.0,3.0,1.0,1.0,71,84,3.0,4100000.0
2649,24,1.0,3.0,1.0,1.0,71,76,2.0,2700000.0
2650,29,1.0,2.0,1.0,1.0,71,71,2.0,1800000.0
2651,22,1.0,1.0,1.0,1.0,71,82,1.0,3200000.0
2652,25,1.0,3.0,0.0,1.0,71,72,3.0,2800000.0
2653,23,0.0,3.0,1.0,1.0,71,79,2.0,3000000.0
2654,28,1.0,3.0,1.0,1.0,71,71,3.0,2400000.0
2655,33,4.0,2.0,1.0,1.0,71,71,2.0,950000.0
2656,31,1.0,2.0,1.0,1.0,71,71,3.0,1600000.0
2657,28,1.0,3.0,1.0,1.0,71,71,3.0,2400000.0
2658,23,0.0,3.0,1.0,1.0,71,76,2.0,2700000.0
2659,31,2.0,3.0,1.0,1.0,71,71,3.0,1600000.0
2660,26,1.0,2.0,1.0,1.0,71,74,2.0,2500000.0
2661,19,3.0,2.0,1.0,1.0,71,82,2.0,3500000.0
2662,26,3.0,3.0,1.0,1.0,71,74,3.0,2900000.0
2663,26,0.0,3.0,1.0,1.0,71,72,3.0,2800000.0
2664,21,1.0,2.0,1.0,1.0,71,83,2.0,3800000.0
2665,25,1.0,3.0,1.0,1.0,71,74,3.0,2900000.0
2666,26,3.0,3.0,1.0,1.0,71,72,3.0,2300000.0
2667,30,1.0,0.0,1.0,1.0,71,71,3.0,2300000.0
2668,25,3.0,3.0,1.0,1.0,71,74,2.0,2500000.0
2669,24,1.0,0.0,1.0,1.0,71,76,3.0,3200000.0
2670,33,1.0,2.0,1.0,2.0,71,71,3.0,900000.0
2671,25,1.0,2.0,1.0,1.0,71,74,3.0,2400000.0
2672,24,0.0,2.0,1.0,1.0,71,76,2.0,2700000.0
2673,34,0.0,2.0,1.0,1.0,71,71,2.0,725000.0
2674,33,0.0,1.0,1.0,1.0,71,71,1.0,1200000.0
2675,27,0.0,2.0,1.0,2.0,71,71,3.0,2000000.0
2676,29,1.0,2.0,1.0,1.0,71,71,2.0,1800000.0
2677,29,1.0,2.0,0.0,1.0,71,71,3.0,1800000.0
2678,27,1.0,2.0,1.0,1.0,71,71,3.0,2000000.0
2679,27,0.0,2.0,1.0,1.0,71,72,3.0,2200000.0
2680,34,0.0,2.0,0.0,1.0,71,71,2.0,725000.0
2681,24,2.0,0.0,1.0,1.0,71,76,3.0,3200000.0
2682,31,3.0,0.0,1.0,1.0,71,71,3.0,2100000.0
2683,23,1.0,2.0,0.0,1.0,71,75,2.0,2600000.0
2684,28,1.0,1.0,1.0,1.0,71,72,1.0,1900000.0
2685,28,1.0,3.0,0.0,1.0,71,71,3.0,2400000.0
2686,27,0.0,3.0,0.0,1.0,71,71,3.0,2500000.0
2687,24,1.0,3.0,0.0,1.0,71,73,3.0,2900000.0
2688,26,0.0,3.0,1.0,1.0,71,71,3.0,2500000.0
2689,28,0.0,2.0,1.0,1.0,71,71,2.0,1900000.0
2690,31,1.0,1.0,1.0,1.0,71,71,1.0,1400000.0
2691,29,0.0,3.0,0.0,1.0,71,71,3.0,2300000.0
2692,25,2.0,2.0,1.0,1.0,71,73,3.0,2400000.0
2693,27,1.0,0.0,0.0,1.0,71,72,3.0,2700000.0
2694,20,2.0,3.0,1.0,1.0,71,82,3.0,4100000.0
2695,30,1.0,1.0,1.0,1.0,71,71,1.0,1500000.0
2696,29,1.0,0.0,1.0,1.0,71,71,3.0,2400000.0
2697,24,2.0,3.0,1.0,1.0,71,76,2.0,2700000.0
2698,30,0.0,1.0,1.0,1.0,71,71,1.0,1500000.0
2699,30,1.0,0.0,1.0,1.0,71,71,3.0,2200000.0
2700,25,1.0,3.0,1.0,1.0,71,74,3.0,3000000.0
2701,32,1.0,2.0,1.0,1.0,71,71,3.0,1300000.0
2702,26,1.0,3.0,1.0,1.0,71,74,3.0,2500000.0
2703,28,1.0,1.0,0.0,1.0,71,72,1.0,1900000.0
2704,29,0.0,3.0,0.0,1.0,71,71,3.0,2300000.0
2705,25,1.0,3.0,1.0,1.0,71,73,3.0,2400000.0
2706,33,1.0,3.0,1.0,1.0,71,71,3.0,1400000.0
2707,25,2.0,3.0,1.0,1.0,70,72,5.0,2200000.0
2708,21,2.0,3.0,1.0,1.0,70,78,3.0,2600000.0
2709,30,1.0,3.0,1.0,1.0,70,70,3.0,1600000.0
2710,32,3.0,3.0,0.0,1.0,70,70,3.0,1400000.0
2711,30,1.0,3.0,1.0,1.0,70,70,3.0,1600000.0
2712,26,0.0,2.0,1.0,1.0,70,70,2.0,1500000.0
2713,26,3.0,2.0,1.0,1.0,70,72,3.0,1800000.0
2714,28,1.0,2.0,0.0,1.0,70,70,2.0,1400000.0
2715,23,2.0,2.0,1.0,1.0,70,76,3.0,2000000.0
2716,25,1.0,2.0,1.0,1.0,70,74,2.0,1900000.0
2717,33,1.0,1.0,1.0,1.0,70,70,1.0,900000.0
2718,23,0.0,0.0,0.0,1.0,70,74,3.0,2300000.0
2719,24,1.0,0.0,0.0,1.0,70,76,4.0,2400000.0
2720,29,0.0,2.0,1.0,1.0,70,70,2.0,1400000.0
2721,30,0.0,2.0,1.0,1.0,70,70,2.0,1300000.0
2722,25,1.0,3.0,1.0,1.0,70,71,3.0,2100000.0
2723,35,0.0,3.0,1.0,1.0,70,70,3.0,775000.0
2724,35,1.0,1.0,1.0,1.0,70,70,1.0,425000.0
2725,24,1.0,3.0,1.0,1.0,70,74,3.0,1900000.0
2726,32,1.0,2.0,1.0,1.0,70,70,2.0,1000000.0
2727,29,1.0,2.0,1.0,1.0,70,70,2.0,1400000.0
2728,27,0.0,3.0,1.0,1.0,70,70,3.0,1500000.0
2729,24,4.0,0.0,1.0,1.0,70,73,3.0,2300000.0
2730,24,0.0,3.0,1.0,1.0,70,77,3.0,2100000.0
2731,25,1.0,2.0,0.0,1.0,70,73,3.0,1800000.0
2732,22,1.0,2.0,0.0,1.0,70,74,3.0,1900000.0
2733,29,1.0,3.0,1.0,1.0,70,70,3.0,1700000.0
2734,26,1.0,3.0,1.0,1.0,70,73,3.0,1800000.0
2735,23,0.0,3.0,0.0,1.0,70,79,3.0,2700000.0
2736,22,1.0,3.0,1.0,1.0,70,76,2.0,2400000.0
2737,28,1.0,3.0,1.0,1.0,70,70,2.0,1800000.0
2738,23,1.0,0.0,1.0,1.0,70,76,3.0,2500000.0
2739,26,1.0,2.0,0.0,1.0,70,73,2.0,1800000.0
2740,35,1.0,3.0,1.0,1.0,70,70,3.0,750000.0
2741,27,0.0,2.0,0.0,1.0,70,73,3.0,1800000.0
2742,32,1.0,3.0,1.0,1.0,70,70,3.0,1300000.0
2743,30,1.0,2.0,0.0,1.0,70,70,2.0,1300000.0
2744,26,1.0,1.0,1.0,1.0,70,72,1.0,1500000.0
2745,28,3.0,3.0,1.0,1.0,70,70,3.0,1800000.0
2746,38,1.0,1.0,0.0,1.0,70,70,1.0,120000.0
2747,30,0.0,2.0,1.0,1.0,70,70,2.0,1300000.0
2748,30,0.0,1.0,0.0,1.0,70,70,1.0,1100000.0
2749,28,3.0,0.0,1.0,1.0,70,70,3.0,1800000.0
2750,29,1.0,3.0,1.0,1.0,70,70,3.0,1700000.0
2751,20,0.0,3.0,0.0,1.0,70,80,3.0,2900000.0
2752,30,1.0,0.0,1.0,1.0,70,70,3.0,1700000.0
2753,26,1.0,2.0,1.0,1.0,70,72,2.0,1800000.0
2754,29,0.0,2.0,1.0,1.0,70,70,2.0,1400000.0
2755,29,2.0,0.0,0.0,1.0,70,70,2.0,1800000.0
2756,35,1.0,3.0,1.0,1.0,70,70,3.0,425000.0
2757,28,1.0,2.0,1.0,1.0,70,70,2.0,1400000.0
2758,24,1.0,0.0,1.0,1.0,70,73,3.0,2300000.0
2759,22,1.0,0.0,1.0,1.0,70,77,3.0,2500000.0
2760,33,1.0,1.0,1.0,1.0,70,70,1.0,900000.0
2761,30,0.0,3.0,1.0,1.0,70,70,3.0,1600000.0
2762,25,1.0,3.0,1.0,1.0,70,72,3.0,2200000.0
2763,24,1.0,2.0,1.0,1.0,70,75,3.0,2000000.0
2764,26,0.0,3.0,1.0,1.0,70,70,3.0,1900000.0
2765,34,1.0,3.0,1.0,1.0,70,70,2.0,550000.0
2766,32,2.0,0.0,1.0,1.0,70,70,3.0,1400000.0
2767,28,0.0,2.0,1.0,1.0,70,70,3.0,1400000.0
2768,28,1.0,3.0,1.0,1.0,70,70,2.0,1800000.0
2769,23,3.0,3.0,0.0,1.0,70,75,4.0,2400000.0
2770,21,1.0,3.0,1.0,1.0,70,78,3.0,2600000.0
2771,27,1.0,0.0,0.0,1.0,70,70,3.0,1900000.0
2772,30,2.0,3.0,1.0,1.0,70,70,3.0,1300000.0
2773,31,0.0,0.0,1.0,1.0,70,70,3.0,1600000.0
2774,27,1.0,3.0,1.0,1.0,70,71,3.0,2000000.0
2775,33,1.0,2.0,1.0,1.0,70,70,2.0,725000.0
2776,32,1.0,2.0,0.0,2.0,70,70,2.0,1000000.0
2777,28,0.0,3.0,1.0,1.0,70,70,2.0,1400000.0
2778,20,1.0,3.0,0.0,1.0,70,80,3.0,2800000.0
2779,27,2.0,2.0,1.0,1.0,70,70,3.0,1500000.0
2780,25,1.0,0.0,1.0,2.0,70,73,3.0,2300000.0
2781,25,2.0,3.0,1.0,1.0,70,74,2.0,1900000.0
2782,25,1.0,3.0,0.0,1.0,70,72,3.0,2200000.0
2783,31,2.0,2.0,1.0,1.0,70,70,2.0,1200000.0
2784,29,1.0,2.0,1.0,1.0,70,71,2.0,1600000.0
2785,26,1.0,2.0,1.0,1.0,70,72,2.0,1800000.0
2786,30,0.0,3.0,1.0,1.0,70,70,3.0,1700000.0
2787,22,1.0,3.0,1.0,1.0,70,78,3.0,2600000.0
2788,30,1.0,3.0,1.0,2.0,70,70,3.0,1600000.0
2789,27,1.0,0.0,1.0,1.0,70,71,3.0,2100000.0
2790,25,0.0,3.0,0.0,1.0,70,72,3.0,2200000.0
2791,27,2.0,3.0,1.0,1.0,70,70,3.0,1800000.0
2792,27,0.0,2.0,1.0,1.0,70,72,2.0,1700000.0
2793,25,0.0,3.0,0.0,1.0,70,75,3.0,2300000.0
2794,20,2.0,0.0,1.0,1.0,70,85,3.0,3900000.0
2795,23,2.0,0.0,1.0,1.0,70,77,3.0,2500000.0
2796,24,1.0,1.0,1.0,1.0,70,75,1.0,1700000.0
2797,22,1.0,0.0,1.0,1.0,70,76,3.0,2400000.0
2798,28,1.0,2.0,0.0,1.0,70,70,2.0,1400000.0
2799,29,1.0,1.0,1.0,1.0,70,70,1.0,1200000.0
2800,30,3.0,3.0,0.0,1.0,70,70,3.0,1600000.0
2801,27,2.0,2.0,1.0,1.0,70,70,2.0,1500000.0
2802,23,0.0,3.0,0.0,1.0,70,79,3.0,2700000.0
2803,30,1.0,2.0,0.0,1.0,70,70,3.0,1300000.0
2804,26,0.0,2.0,0.0,1.0,70,71,3.0,1700000.0
2805,31,2.0,3.0,1.0,1.0,70,70,2.0,1200000.0
2806,29,0.0,2.0,1.0,1.0,70,70,3.0,1300000.0
2807,28,1.0,3.0,0.0,1.0,70,70,3.0,1800000.0
2808,25,1.0,3.0,1.0,1.0,70,73,4.0,2200000.0
2809,20,1.0,3.0,1.0,1.0,70,81,3.0,2700000.0
2810,26,1.0,0.0,1.0,1.0,70,73,3.0,2200000.0
2811,30,1.0,2.0,1.0,1.0,70,70,2.0,1300000.0
2812,27,0.0,0.0,0.0,1.0,70,70,3.0,1900000.0
2813,31,2.0,0.0,0.0,1.0,70,70,3.0,1600000.0
2814,28,1.0,3.0,0.0,1.0,70,70,3.0,1800000.0
2815,25,3.0,3.0,1.0,1.0,70,72,3.0,2200000.0
2816,34,0.0,2.0,1.0,1.0,70,70,2.0,550000.0
2817,23,1.0,0.0,1.0,1.0,70,75,3.0,2400000.0
2818,23,1.0,3.0,0.0,1.0,70,77,3.0,2500000.0
2819,25,0.0,3.0,1.0,1.0,70,71,2.0,1800000.0
2820,27,1.0,1.0,1.0,1.0,70,71,1.0,1400000.0
2821,25,1.0,2.0,1.0,1.0,70,73,2.0,1900000.0
2822,23,1.0,3.0,0.0,1.0,70,76,3.0,2400000.0
2823,34,0.0,3.0,1.0,1.0,70,70,3.0,550000.0
2824,25,1.0,3.0,0.0,1.0,70,72,3.0,2100000.0
2825,32,1.0,2.0,1.0,1.0,70,70,2.0,1000000.0
2826,26,0.0,2.0,0.0,1.0,70,75,2.0,2000000.0
2827,27,1.0,0.0,0.0,1.0,70,71,3.0,2100000.0
2828,26,2.0,0.0,1.0,1.0,70,70,3.0,1900000.0
2829,24,1.0,2.0,0.0,1.0,70,76,2.0,2100000.0
2830,29,1.0,1.0,1.0,1.0,70,71,1.0,1400000.0
2831,31,0.0,3.0,0.0,1.0,70,70,3.0,1200000.0
2832,21,1.0,2.0,0.0,1.0,70,81,3.0,2700000.0
2833,36,1.0,0.0,1.0,2.0,70,70,3.0,625000.0
2834,26,0.0,3.0,0.0,1.0,70,70,3.0,1900000.0
2835,31,1.0,2.0,1.0,2.0,70,70,3.0,1200000.0
2836,31,1.0,2.0,1.0,1.0,70,70,2.0,1200000.0
2837,26,1.0,3.0,1.0,1.0,70,73,3.0,2200000.0
2838,25,1.0,1.0,1.0,1.0,70,74,1.0,1600000.0
2839,25,1.0,2.0,0.0,1.0,70,73,3.0,1800000.0
2840,27,0.0,1.0,1.0,1.0,70,73,1.0,1500000.0
2841,24,0.0,2.0,0.0,1.0,70,75,2.0,2000000.0
2842,36,1.0,1.0,1.0,2.0,70,70,1.0,240000.0
2843,27,1.0,3.0,1.0,1.0,70,70,3.0,1900000.0
2844,27,1.0,2.0,1.0,1.0,70,72,2.0,1700000.0
2845,29,0.0,2.0,0.0,1.0,70,70,2.0,1300000.0
2846,34,0.0,3.0,0.0,1.0,70,70,3.0,900000.0
2847,27,1.0,3.0,1.0,1.0,70,70,4.0,1900000.0
2848,26,2.0,3.0,1.0,1.0,70,71,2.0,1700000.0
2849,28,1.0,2.0,0.0,1.0,70,70,2.0,1400000.0
2850,23,1.0,2.0,0.0,1.0,70,75,3.0,2000000.0
2851,31,1.0,0.0,1.0,1.0,70,70,3.0,1600000.0
2852,32,1.0,3.0,1.0,2.0,70,70,3.0,1000000.0
2853,31,1.0,2.0,1.0,1.0,70,70,2.0,1200000.0
2854,26,1.0,2.0,0.0,1.0,70,73,3.0,1800000.0
2855,31,0.0,3.0,0.0,1.0,70,70,2.0,1200000.0
2856,24,0.0,2.0,1.0,1.0,70,77,2.0,2100000.0
2857,36,1.0,0.0,1.0,1.0,70,70,3.0,625000.0
2858,39,0.0,3.0,1.0,1.0,70,70,3.0,120000.0
2859,29,0.0,0.0,0.0,1.0,70,70,2.0,1800000.0
2860,21,1.0,3.0,1.0,1.0,70,80,3.0,2800000.0
2861,26,1.0,3.0,1.0,1.0,70,71,3.0,2100000.0
2862,23,1.0,0.0,1.0,1.0,70,76,3.0,2500000.0
2863,26,0.0,2.0,1.0,1.0,70,70,3.0,1500000.0
2864,25,0.0,3.0,1.0,1.0,70,73,3.0,2200000.0
2865,29,1.0,3.0,1.0,1.0,70,70,3.0,1700000.0
2866,30,0.0,0.0,1.0,1.0,70,70,4.0,1700000.0
2867,26,0.0,2.0,1.0,1.0,70,70,3.0,1500000.0
2868,19,1.0,3.0,1.0,1.0,70,85,4.0,3800000.0
2869,21,1.0,3.0,1.0,1.0,70,78,3.0,2600000.0
2870,30,0.0,2.0,1.0,1.0,70,70,2.0,1300000.0
2871,25,1.0,1.0,1.0,1.0,70,74,1.0,1600000.0
2872,27,1.0,3.0,1.0,1.0,70,70,3.0,1900000.0
2873,27,0.0,1.0,1.0,1.0,70,73,1.0,1500000.0
2874,35,1.0,0.0,1.0,1.0,70,70,3.0,825000.0
2875,32,1.0,3.0,0.0,2.0,70,70,3.0,1300000.0
2876,29,0.0,2.0,1.0,1.0,70,70,2.0,1400000.0
2877,29,1.0,2.0,1.0,1.0,70,70,2.0,1400000.0
2878,20,1.0,2.0,1.0,1.0,70,79,3.0,2400000.0
2879,35,1.0,3.0,1.0,1.0,70,70,2.0,425000.0
2880,27,1.0,2.0,0.0,1.0,70,70,3.0,1500000.0
2881,31,0.0,2.0,1.0,1.0,70,70,2.0,1200000.0
2882,33,1.0,2.0,0.0,2.0,70,70,3.0,675000.0
2883,20,1.0,2.0,1.0,1.0,70,85,2.0,3500000.0
2884,23,1.0,0.0,0.0,1.0,70,77,3.0,2500000.0
2885,21,3.0,3.0,0.0,1.0,70,81,4.0,3100000.0
2886,34,0.0,0.0,1.0,2.0,70,70,2.0,925000.0
2887,27,1.0,0.0,1.0,1.0,70,70,3.0,1900000.0
2888,38,1.0,2.0,1.0,2.0,70,70,2.0,240000.0
2889,27,1.0,3.0,1.0,1.0,70,70,2.0,1500000.0
2890,26,0.0,0.0,0.0,1.0,70,70,3.0,1900000.0
2891,30,0.0,3.0,1.0,1.0,70,70,3.0,1700000.0
2892,36,0.0,1.0,1.0,1.0,70,70,1.0,240000.0
2893,31,1.0,3.0,1.0,2.0,70,70,3.0,1500000.0
2894,30,1.0,1.0,1.0,1.0,70,70,1.0,1100000.0
2895,39,1.0,1.0,0.0,2.0,70,70,1.0,120000.0
2896,23,1.0,2.0,1.0,1.0,70,75,2.0,2000000.0
2897,25,0.0,3.0,1.0,1.0,70,72,3.0,2200000.0
2898,22,4.0,0.0,1.0,1.0,70,78,4.0,2600000.0
2899,26,0.0,2.0,0.0,1.0,70,73,3.0,1800000.0
2900,25,1.0,3.0,0.0,1.0,70,73,3.0,2200000.0
2901,32,0.0,1.0,1.0,1.0,70,70,1.0,1000000.0
2902,22,2.0,3.0,1.0,1.0,70,77,3.0,2500000.0
2903,29,0.0,3.0,1.0,1.0,70,70,2.0,1400000.0
2904,23,0.0,0.0,1.0,1.0,70,79,3.0,2800000.0
2905,28,0.0,3.0,1.0,1.0,70,70,3.0,1800000.0
2906,20,1.0,3.0,1.0,1.0,70,77,3.0,2500000.0
2907,28,0.0,2.0,1.0,1.0,70,70,2.0,1400000.0
2908,34,0.0,3.0,1.0,1.0,70,70,2.0,550000.0
2909,30,1.0,2.0,1.0,1.0,70,70,3.0,1700000.0
2910,24,1.0,3.0,1.0,1.0,70,75,3.0,2300000.0
2911,19,2.0,3.0,1.0,1.0,70,82,3.0,3100000.0
2912,19,0.0,3.0,0.0,1.0,70,82,3.0,3100000.0
2913,32,0.0,2.0,0.0,1.0,70,70,2.0,975000.0
2914,22,1.0,2.0,1.0,1.0,70,75,3.0,2000000.0
2915,24,1.0,3.0,1.0,1.0,70,75,3.0,2300000.0
2916,23,0.0,3.0,1.0,1.0,70,78,3.0,2600000.0
2917,29,2.0,2.0,0.0,1.0,70,70,3.0,1300000.0
2918,28,1.0,3.0,0.0,1.0,70,70,3.0,1800000.0
2919,26,1.0,1.0,1.0,1.0,70,72,1.0,1500000.0
2920,34,0.0,3.0,1.0,1.0,70,70,2.0,550000.0
2921,22,1.0,0.0,1.0,1.0,70,79,3.0,2800000.0
2922,26,1.0,2.0,1.0,1.0,70,71,2.0,1700000.0
2923,23,1.0,3.0,1.0,1.0,70,79,3.0,2700000.0
2924,24,0.0,2.0,1.0,1.0,70,76,2.0,2100000.0
2925,30,1.0,1.0,1.0,1.0,70,70,1.0,1100000.0
2926,26,3.0,2.0,0.0,1.0,70,70,2.0,1500000.0
2927,30,1.0,0.0,1.0,1.0,70,70,3.0,1700000.0
2928,29,2.0,0.0,1.0,1.0,70,70,3.0,1700000.0
2929,27,0.0,3.0,1.0,2.0,70,70,3.0,1800000.0
2930,26,1.0,3.0,1.0,1.0,70,71,3.0,2100000.0
