ID,reputation,stat_overall,stat_potential,stat_skill_moves,value
3052,1,70,70,2,1700000
3053,1,70,71,3,1700000
3054,1,70,70,1,120000
3055,1,70,76,3,2400000
3056,1,70,75,3,2300000
3057,1,70,70,2,1300000
3058,1,70,71,2,1700000
3059,1,70,74,2,2000000
3060,1,70,80,4,2900000
3061,1,70,71,2,1700000
3062,1,70,73,4,1800000
3063,1,70,77,3,2500000
3064,1,70,85,3,3700000
3065,1,70,72,3,1800000
3066,1,70,70,3,750000
3067,1,70,70,2,1200000
3068,1,70,82,2,2600000
3069,2,70,70,2,1800000
3070,1,70,75,3,2000000
3071,1,70,70,3,1900000
3072,1,70,79,2,2400000
3073,1,70,74,3,2400000
3074,1,70,70,1,725000
3075,1,70,70,3,1500000
3076,1,70,79,3,2800000
3077,1,70,70,2,240000
3078,1,70,70,3,1400000
3079,1,70,80,2,2500000
3080,1,70,71,1,1400000
3081,1,70,74,2,2000000
3082,1,70,72,2,1800000
3083,1,70,71,3,1700000
3084,1,70,72,2,1700000
3085,1,70,71,3,2100000
3086,1,70,74,4,2300000
3087,1,70,78,3,2600000
3088,1,70,70,2,1400000
3089,1,70,70,3,1200000
3090,1,70,70,4,1900000
3091,1,70,73,3,2200000
3092,1,70,76,1,1800000
3093,1,70,70,1,1100000
3094,1,70,70,3,1500000
3095,1,70,74,3,1900000
3096,1,70,75,3,2400000
3097,1,70,70,2,725000
3098,1,70,70,3,775000
3099,2,70,70,2,1300000
3100,1,70,70,2,1400000
3101,1,70,70,3,1700000
3102,1,70,76,1,1800000
3103,1,70,70,2,1900000
3104,1,70,70,3,1300000
3105,1,70,72,1,1500000
3106,1,70,70,3,1800000
3107,1,70,70,3,1900000
3108,1,70,70,2,1000000
3109,2,70,70,2,240000
3110,1,70,70,2,240000
3111,1,70,70,3,1900000
3112,1,70,70,2,1400000
3113,1,70,72,4,2200000
3114,1,70,78,3,2300000
3115,1,70,75,2,2000000
3116,1,70,73,3,2300000
3117,1,70,70,2,500000
3118,1,70,79,3,2700000
3119,1,70,73,2,1900000
3120,1,70,80,2,2500000
3121,1,70,73,3,1800000
3122,1,70,85,3,3900000
3123,1,70,70,2,1300000
3124,1,70,70,3,1600000
3125,1,70,73,3,2200000
3126,1,70,70,2,1500000
3127,1,70,78,3,2200000
3128,1,70,70,2,1400000
3129,1,70,71,3,2100000
3130,1,70,70,3,1200000
3131,1,70,70,2,725000
3132,1,70,70,3,1300000
3133,1,70,73,2,1900000
3134,1,70,75,3,2400000
3135,1,70,76,3,2500000
3136,1,70,77,1,1800000
3137,1,70,77,3,2500000
3138,1,70,70,3,1900000
3139,1,70,70,2,1400000
3140,1,70,80,2,2500000
3141,1,70,75,3,2000000
3142,1,70,84,3,3700000
3143,1,70,70,3,1900000
3144,1,70,84,2,3300000
3145,1,70,82,3,3200000
3146,1,70,72,3,2100000
3147,1,70,71,2,1700000
3148,1,70,75,2,2000000
3149,1,70,70,2,1200000
3150,1,70,79,3,2800000
3151,1,70,71,2,1600000
3152,1,70,70,3,1700000
3153,1,70,70,3,975000
3154,1,70,75,3,2400000
3155,1,70,70,3,120000
3156,1,70,75,1,1700000
3157,1,70,80,3,2500000
3158,2,70,70,2,725000
3159,1,70,74,2,2000000
3160,1,70,74,2,2000000
3161,1,70,71,3,2100000
3162,1,70,72,3,2200000
3163,1,70,77,3,2500000
3164,1,70,70,2,1500000
3165,1,70,70,2,1400000
3166,1,70,73,3,2300000
3167,1,70,71,3,1700000
3168,1,70,71,3,2100000
3169,1,70,70,2,1400000
3170,1,69,70,3,950000
3171,1,69,69,1,650000
3172,1,69,69,3,1100000
3173,1,69,69,3,1000000
3174,1,69,69,2,875000
3175,1,69,72,1,925000
3176,1,69,74,3,1400000
3177,1,69,76,3,1200000
3178,1,69,78,3,1600000
3179,1,69,69,3,1100000
3180,1,69,74,4,1400000
3181,1,69,69,3,1000000
3182,1,69,70,2,1000000
3183,1,69,77,3,1500000
3184,1,69,69,1,600000
3185,1,69,69,3,775000
3186,1,69,69,2,775000
3187,1,69,69,2,1000000
3188,1,69,69,3,1100000
3189,1,69,72,3,1100000
3190,1,69,69,2,425000
3191,1,69,74,3,1400000
3192,1,69,71,2,1000000
3193,1,69,73,3,1400000
3194,1,69,69,2,825000
3195,1,69,78,3,1400000
3196,1,69,80,2,1600000
3197,1,69,69,3,750000
3198,1,69,75,3,1400000
3199,1,69,69,3,1100000
3200,1,69,73,3,1100000
3201,1,69,69,3,875000
3202,1,69,69,3,875000
3203,1,69,74,3,1400000
3204,1,69,69,2,925000
3205,1,69,69,2,575000
3206,2,69,69,2,250000
3207,1,69,74,3,1200000
3208,1,69,71,2,1100000
3209,2,69,69,2,950000
3210,1,69,69,1,425000
3211,1,69,70,2,1300000
3212,1,69,70,2,1000000
3213,1,69,80,1,1400000
3214,1,69,72,3,1300000
3215,1,69,69,2,325000
3216,1,69,69,4,1100000
3217,1,69,69,1,700000
3218,1,69,69,3,1000000
3219,1,69,69,3,1100000
3220,1,69,69,3,350000
3221,1,69,69,3,875000
3222,1,69,73,3,1400000
3223,1,69,79,2,1500000
3224,1,69,77,2,1300000
3225,1,69,69,2,600000
3226,1,69,72,2,1100000
3227,1,69,75,3,1500000
3228,1,69,69,3,800000
3229,1,69,71,2,1100000
3230,1,69,85,2,2000000
3231,1,69,73,3,1300000
3232,1,69,75,3,1400000
3233,1,69,69,3,1000000
3234,1,69,82,2,1800000
3235,1,69,69,3,800000
3236,1,69,70,3,1300000
3237,1,69,69,3,550000
3238,1,69,69,3,1100000
3239,1,69,76,3,1300000
3240,1,69,73,2,1100000
3241,1,69,69,2,775000
3242,2,69,69,3,325000
3243,1,69,69,2,1000000
3244,1,69,70,2,1000000
3245,1,69,74,2,1200000
3246,1,69,72,2,1100000
3247,1,69,69,2,925000
3248,1,69,69,3,1100000
3249,1,69,74,2,1200000
3250,1,69,69,3,1100000
3251,1,69,72,2,1100000
3252,1,69,73,2,1200000
3253,1,69,70,3,1200000
3254,1,69,69,2,750000
3255,1,69,69,1,675000
3256,1,69,75,3,1200000
3257,1,69,75,2,1200000
3258,1,69,71,2,1100000
3259,1,69,74,3,1200000
3260,1,69,69,3,1100000
3261,1,69,69,2,625000
3262,1,69,74,3,1400000
3263,1,69,69,2,300000
3264,1,69,76,3,1500000
3265,1,69,76,2,1300000
3266,1,69,69,2,300000
3267,1,69,76,3,1500000
3268,1,69,84,4,2300000
3269,1,69,74,3,1200000
3270,1,69,75,2,1200000
3271,1,69,69,3,925000
3272,1,69,76,2,1200000
3273,1,69,69,2,775000
3274,1,69,77,3,1500000
3275,1,69,70,3,1200000
3276,1,69,69,2,775000
3277,1,69,69,3,1100000
3278,1,69,74,1,1000000
3279,1,69,72,1,925000
3280,2,69,69,3,1000000
3281,1,69,74,4,1400000
3282,1,69,72,2,1100000
3283,1,69,70,3,1200000
3284,1,69,77,2,1300000
3285,1,69,71,3,1100000
3286,1,69,69,2,775000
3287,1,69,75,1,1100000
3288,1,69,77,1,1200000
3289,1,69,76,2,1300000
3290,1,69,70,3,1200000
3291,1,69,74,4,1400000
3292,1,69,69,2,375000
3293,1,69,70,3,1200000
3294,1,69,69,1,70000
3295,1,69,70,3,1200000
3296,1,69,71,2,1100000
3297,1,69,69,3,1100000
3298,1,69,73,3,1400000
3299,1,69,73,2,1100000
3300,1,69,75,2,1200000
3301,1,69,69,4,1100000
3302,1,69,71,1,875000
3303,1,69,77,1,1200000
3304,1,69,72,3,1100000
3305,1,69,74,3,1400000
3306,1,69,78,3,1600000
3307,1,69,72,3,1300000
3308,1,69,69,3,1000000
3309,1,69,80,1,1400000
3310,1,69,69,2,700000
3311,1,69,69,3,1000000
3312,1,69,69,2,1100000
3313,1,69,69,3,1000000
3314,1,69,70,3,1300000
3315,1,69,71,2,1100000
3316,1,69,69,3,850000
3317,1,69,71,2,1000000
3318,1,69,83,3,2100000
3319,1,69,69,3,975000
3320,1,69,70,3,1000000
3321,1,69,69,2,775000
3322,1,69,70,4,1200000
3323,1,69,76,1,1100000
3324,1,69,69,4,1100000
3325,1,69,74,3,1400000
3326,1,69,69,3,700000
3327,1,69,73,2,1200000
3328,1,69,69,3,800000
3329,1,69,70,3,1200000
3330,1,69,79,2,1500000
3331,1,69,69,2,700000
3332,1,69,81,4,1900000
3333,1,69,69,3,825000
3334,1,69,69,2,1000000
3335,1,69,83,1,1900000
3336,1,69,71,2,1100000
3337,1,69,84,3,2300000
3338,1,69,69,1,600000
3339,1,69,69,3,825000
3340,1,69,69,2,925000
3341,1,69,69,2,475000
3342,1,69,76,3,1500000
3343,1,69,71,3,1100000
3344,1,69,70,3,1200000
3345,1,69,71,2,1100000
3346,1,69,69,2,375000
3347,1,69,69,2,575000
3348,1,69,69,2,575000
3349,1,69,76,3,1500000
3350,1,69,69,3,1100000
3351,2,69,69,2,550000
3352,1,69,69,3,525000
3353,1,69,70,3,1200000
3354,1,69,69,3,1100000
3355,1,69,74,3,1400000
3356,1,69,70,3,1200000
3357,1,69,69,2,850000
3358,1,69,76,3,1500000
3359,1,69,69,3,1000000
3360,2,69,69,3,525000
3361,1,69,77,3,1300000
3362,2,69,69,1,140000
3363,1,69,73,2,1100000
3364,1,69,69,2,1000000
3365,1,69,69,2,800000
3366,1,69,69,3,1000000
3367,1,69,70,3,1200000
3368,1,69,69,2,825000
3369,1,69,69,1,425000
3370,1,69,73,3,1400000
3371,2,69,69,2,230000
3372,1,69,74,2,1200000
3373,1,69,69,2,425000
3374,1,69,79,3,1700000
3375,1,69,69,2,850000
3376,1,69,72,2,1100000
3377,1,69,71,3,1300000
3378,1,69,69,1,70000
3379,1,69,70,3,1200000
3380,1,69,69,3,1000000
3381,1,69,69,3,1000000
3382,1,69,74,3,1400000
3383,1,69,72,3,1100000
3384,1,69,69,3,700000
3385,1,69,76,3,1500000
3386,1,69,88,3,2200000
3387,1,69,82,3,2000000
3388,1,69,72,1,875000
3389,1,69,70,3,1200000
3390,1,69,74,1,1000000
3391,1,69,78,3,1400000
3392,1,69,80,3,1800000
3393,1,69,78,3,1700000
3394,1,69,70,3,1300000
3395,1,69,69,3,1100000
3396,1,69,69,3,1100000
3397,1,69,70,3,1200000
3398,1,69,69,3,850000
3399,1,69,69,3,900000
3400,1,69,83,4,2300000
3401,1,69,75,4,1400000
3402,1,69,77,3,1600000
3403,1,69,77,3,1600000
3404,1,69,71,3,1300000
3405,1,69,81,1,1500000
3406,1,69,74,2,1200000
3407,1,69,72,2,1100000
3408,1,69,82,3,1600000
3409,1,69,70,2,1000000
3410,1,69,74,3,1400000
3411,1,69,69,2,425000
3412,1,69,69,2,575000
3413,2,69,69,2,950000
3414,1,69,76,3,1500000
3415,1,69,71,2,1000000
3416,1,69,81,3,1800000
3417,1,69,74,3,1400000
3418,1,69,69,3,925000
3419,1,69,79,4,1600000
3420,1,69,78,2,1400000
3421,1,69,69,2,875000
3422,1,69,69,2,825000
3423,1,69,74,3,1400000
3424,1,69,89,3,2100000
3425,1,69,73,2,1100000
3426,1,69,70,3,1000000
3427,1,69,76,3,1300000
3428,1,69,69,3,1000000
3429,1,69,69,2,1100000
3430,1,69,69,2,1000000
3431,1,69,69,2,1100000
3432,1,69,69,3,950000
3433,1,69,69,1,250000
3434,1,69,69,3,750000
3435,1,69,77,3,1300000
3436,1,69,79,3,1700000
3437,2,69,69,3,1000000
3438,1,69,73,3,1100000
3439,1,69,69,3,525000
3440,1,69,69,2,600000
3441,1,69,70,3,1200000
3442,1,69,77,2,1300000
3443,1,69,69,2,1100000
3444,1,69,75,3,1200000
3445,1,69,72,2,1100000
3446,1,69,72,2,1300000
3447,1,69,81,2,1600000
3448,1,69,69,3,1000000
3449,1,69,69,3,1000000
3450,1,69,69,2,775000
3451,1,69,72,3,1300000
3452,1,69,75,2,1200000
3453,1,69,69,3,1000000
3454,1,69,69,2,600000
3455,1,69,69,3,1000000
3456,1,69,78,3,1700000
3457,1,69,71,3,1100000
3458,1,69,75,3,1500000
3459,1,69,72,2,1300000
3460,1,69,78,3,1600000
3461,1,69,80,2,1600000
3462,1,69,69,3,700000
3463,1,69,70,2,1000000
3464,2,69,69,3,825000
3465,1,69,69,3,1100000
3466,1,69,69,3,1100000
3467,1,69,69,2,825000
3468,1,69,69,3,1100000
3469,1,69,75,2,1200000
3470,1,69,74,3,1400000
3471,1,69,69,1,700000
3472,1,69,69,3,1100000
3473,1,69,77,1,1200000
3474,1,69,72,3,1100000
3475,1,69,70,3,1200000
3476,1,69,74,3,1400000
3477,1,69,70,4,1200000
3478,1,69,76,3,1500000
3479,1,69,71,2,1000000
3480,1,69,69,4,650000
3481,1,69,69,3,925000
3482,1,69,76,3,1300000
3483,1,69,71,2,1100000
3484,1,69,77,3,1300000
3485,1,69,69,3,800000
3486,1,69,75,3,1200000
3487,1,69,78,3,1300000
3488,1,69,70,3,975000
3489,1,69,69,3,1100000
3490,1,69,69,3,1000000
3491,1,69,69,4,1200000
3492,1,69,69,3,1100000
3493,1,69,69,3,975000
3494,1,69,77,3,1500000
3495,1,69,73,2,1100000
3496,1,69,69,2,825000
3497,1,69,70,3,1000000
3498,1,69,75,3,1500000
3499,1,69,75,2,1200000
3500,1,69,69,3,875000
3501,1,69,70,1,850000
3502,1,69,69,2,825000
3503,1,69,70,3,1200000
3504,1,69,82,3,1800000
3505,1,69,76,3,1500000
3506,1,69,80,1,1400000
3507,1,69,80,3,1800000
3508,1,69,69,3,1100000
3509,1,69,69,3,825000
3510,1,69,76,3,1500000
3511,1,69,75,1,1100000
3512,1,69,75,3,1200000
3513,1,69,75,2,1200000
3514,1,69,76,1,1100000
3515,1,69,81,3,1600000
3516,2,69,69,3,375000
3517,1,69,69,3,950000
3518,1,69,69,1,750000
3519,1,69,82,3,2000000
3520,1,69,69,2,700000
3521,1,69,70,2,1000000
3522,1,69,76,3,1500000
3523,1,69,76,2,1300000
3524,1,69,69,3,625000
3525,1,69,72,4,1300000
3526,1,69,81,4,1900000
3527,1,69,81,3,1700000
3528,1,69,72,1,925000
3529,1,69,79,3,1700000
3530,1,69,70,2,1000000
3531,1,69,69,3,1100000
3532,1,69,80,3,1600000
3533,1,69,69,3,800000
3534,1,69,70,3,1200000
3535,1,69,77,1,1200000
3536,1,69,69,3,775000
3537,1,69,69,3,1000000
3538,1,69,72,3,1100000
3539,1,69,81,3,1900000
3540,1,69,72,4,1300000
3541,1,69,69,1,600000
3542,1,69,69,4,1100000
3543,1,69,79,2,1500000
3544,1,69,81,2,1700000
3545,1,69,77,2,1300000
3546,1,69,70,4,1200000
3547,1,69,69,3,1100000
3548,1,69,75,1,1100000
3549,1,69,71,3,1000000
3550,1,69,69,3,1000000
3551,1,69,69,3,700000
3552,1,69,72,3,1300000
3553,1,69,70,3,1000000
3554,1,69,74,4,1400000
3555,1,69,69,1,675000
3556,1,69,75,3,1200000
3557,1,69,80,3,1600000
3558,1,69,76,3,1200000
3559,1,69,72,3,1100000
3560,1,69,72,2,1100000
3561,1,69,69,3,950000
3562,1,69,75,3,1500000
3563,1,69,78,3,1600000
3564,1,69,72,1,875000
3565,1,69,69,2,825000
3566,1,69,69,3,1000000
3567,1,69,72,3,1300000
3568,1,69,78,2,1400000
3569,1,69,69,2,1000000
3570,1,69,69,3,1100000
3571,1,69,77,3,1500000
3572,1,69,75,3,1400000
3573,1,69,72,2,1100000
3574,1,69,77,3,1500000
3575,1,69,69,2,700000
3576,1,69,75,3,1500000
3577,1,69,74,3,1400000
3578,1,69,69,1,525000
3579,1,69,72,3,1300000
3580,1,69,69,1,700000
3581,2,69,69,3,900000
3582,1,69,74,2,1400000
3583,1,69,69,2,825000
3584,1,69,75,3,1400000
3585,1,69,69,3,1100000
3586,1,69,72,3,1300000
3587,1,69,69,1,70000
3588,1,69,74,3,1200000
3589,1,69,74,3,1200000
3590,1,69,77,2,1300000
3591,1,69,74,2,1200000
3592,1,69,70,3,975000
3593,1,69,75,1,1100000
3594,1,69,69,1,650000
3595,1,69,69,3,1100000
3596,1,69,74,2,1200000
3597,1,69,74,2,1200000
3598,1,69,78,2,1400000
3599,1,69,69,3,1000000
3600,1,69,69,2,600000
3601,1,69,69,2,250000
3602,1,69,70,2,1000000
3603,1,69,72,2,1100000
3604,1,69,81,3,1900000
3605,1,69,69,1,650000
3606,1,69,69,2,825000
3607,1,69,69,2,300000
3608,1,69,69,2,775000
3609,1,69,69,3,875000
3610,1,69,70,1,825000
3611,1,69,75,3,1400000
3612,1,69,80,2,1600000
3613,1,69,79,3,1700000
3614,1,69,69,3,950000
3615,1,69,69,2,700000
3616,1,69,75,2,1200000
3617,1,69,71,1,850000
3618,1,69,83,3,2200000
3619,1,69,69,3,1000000
3620,1,69,73,2,1100000
3621,1,69,69,2,375000
3622,1,69,75,3,1200000
3623,1,69,78,3,1600000
3624,1,69,69,3,1100000
3625,1,69,73,3,1400000
3626,1,69,69,3,1000000
3627,1,69,81,1,1500000
3628,1,69,73,3,1400000
3629,1,69,73,3,1100000
3630,1,69,74,3,1400000
3631,1,69,76,2,1200000
3632,2,69,69,2,600000
3633,1,69,77,3,1500000
3634,1,69,81,3,1900000
3635,1,69,72,2,1100000
3636,1,69,72,4,1300000
3637,1,69,72,2,1100000
3638,1,69,69,2,825000
3639,1,69,72,3,1300000
3640,1,69,79,3,1500000
3641,1,69,76,3,1200000
3642,1,69,69,2,425000
3643,1,69,73,2,1100000
3644,1,69,81,2,1600000
3645,1,69,69,3,1000000
3646,1,69,69,1,675000
3647,2,69,69,3,325000
3648,1,69,72,3,1300000
3649,1,69,69,3,1100000
3650,1,69,69,2,600000
3651,1,69,71,2,1000000
3652,1,69,69,2,825000
3653,1,69,69,2,775000
3654,1,69,77,3,1600000
3655,1,69,72,2,1300000
3656,1,69,73,3,1200000
3657,1,69,69,3,1100000
3658,1,69,75,3,1200000
3659,1,69,81,3,1800000
3660,1,69,71,2,1100000
3661,1,69,69,3,925000
3662,1,69,69,2,850000
3663,1,69,69,2,875000
3664,1,69,69,3,1100000
3665,1,69,69,2,1100000
3666,1,69,69,2,325000
3667,1,69,86,4,2200000
3668,1,69,73,1,975000
3669,1,69,69,3,1000000
3670,1,69,76,2,1200000
3671,1,69,69,3,400000
3672,1,69,69,3,825000
3673,1,69,72,2,1100000
3674,1,69,77,2,1300000
3675,1,69,72,3,1300000
3676,1,69,69,1,750000
3677,1,69,78,3,1600000
3678,1,69,69,3,1000000
3679,1,69,78,3,1600000
3680,1,69,70,2,1000000
3681,1,69,69,2,750000
3682,1,69,71,2,1100000
3683,1,69,69,3,450000
3684,1,69,70,3,1200000
3685,1,69,69,2,600000
3686,1,69,69,3,1100000
3687,1,69,69,2,825000
3688,1,69,73,3,1300000
3689,1,69,76,2,1500000
3690,1,69,69,2,400000
3691,1,69,76,1,1100000
3692,1,69,69,3,1100000
3693,1,69,77,2,1300000
3694,2,69,69,3,450000
3695,1,69,76,4,1500000
3696,1,69,69,2,425000
3697,1,69,69,4,1100000
3698,1,69,71,3,1300000
3699,1,69,75,3,1400000
3700,2,69,69,2,300000
3701,1,69,70,3,1300000
3702,1,68,69,3,1000000
3703,1,68,71,3,1100000
3704,1,68,68,1,575000
3705,1,68,77,3,1400000
3706,1,68,68,1,550000
3707,1,68,68,2,700000
3708,1,68,70,3,900000
3709,1,68,74,4,1200000
3710,1,68,68,2,700000
3711,1,68,68,3,525000
3712,1,68,68,2,250000
3713,1,68,68,2,950000
3714,1,68,68,3,950000
3715,1,68,76,3,1300000
3716,1,68,69,3,1100000
3717,1,68,68,3,300000
3718,1,68,68,3,900000
3719,1,68,68,3,425000
3720,1,68,68,3,500000
3721,1,68,73,3,1200000
3722,1,68,73,2,1000000
3723,1,68,73,3,1200000
3724,1,68,74,3,1200000
3725,1,68,77,1,1000000
3726,1,68,68,2,700000
3727,1,68,73,2,1200000
3728,1,68,68,3,900000
3729,1,68,68,1,575000
3730,1,68,69,3,850000
3731,1,68,78,2,1500000
3732,1,68,73,3,1000000
3733,1,68,79,3,1400000
3734,1,68,68,2,800000
3735,1,68,68,3,250000
3736,1,68,84,3,1700000
3737,1,68,68,2,875000
3738,1,68,79,3,1500000
3739,1,68,69,1,700000
3740,1,68,69,1,725000
3741,1,68,75,3,1300000
3742,1,68,70,3,1100000
3743,1,68,68,3,550000
3744,1,68,68,3,950000
3745,1,68,79,2,1300000
3746,1,68,69,3,1000000
3747,1,68,77,2,1400000
3748,1,68,71,2,925000
3749,1,68,75,3,1300000
3750,1,68,70,3,875000
3751,1,68,68,2,725000
3752,1,68,68,2,825000
3753,1,68,68,2,270000
3754,1,68,80,3,1400000
3755,1,68,68,1,525000
3756,1,68,74,3,1200000
3757,1,68,68,2,210000
3758,1,68,68,2,800000
3759,1,68,80,3,1600000
3760,1,68,78,3,1500000
3761,1,68,74,3,1200000
3762,1,68,79,3,1500000
3763,1,68,70,3,1100000
3764,1,68,68,3,875000
3765,1,68,68,2,750000
3766,1,68,68,1,550000
3767,1,68,68,2,900000
3768,1,68,75,3,1100000
3769,1,68,68,3,875000
3770,1,68,70,4,1100000
3771,1,68,78,2,1300000
3772,1,68,68,1,575000
3773,1,68,71,3,925000
3774,1,68,77,1,1100000
3775,1,68,68,4,950000
3776,1,68,68,3,900000
3777,1,68,68,3,775000
3778,1,68,69,2,875000
3779,1,68,71,2,925000
3780,1,68,68,2,675000
3781,1,68,75,2,1100000
3782,1,68,68,2,250000
3783,1,68,73,2,1200000
3784,1,68,71,1,750000
3785,1,68,71,3,1100000
3786,1,68,75,3,1300000
3787,1,68,76,3,1300000
3788,1,68,78,2,1300000
3789,1,68,68,3,950000
3790,1,68,74,1,875000
3791,1,68,70,1,725000
3792,1,68,69,2,1100000
3793,1,68,74,3,1200000
3794,1,68,72,1,825000
3795,1,68,71,3,1100000
3796,1,68,68,3,975000
3797,1,68,72,3,1100000
3798,1,68,68,3,550000
3799,1,68,68,2,700000
3800,1,68,70,2,850000
3801,1,68,71,2,925000
3802,1,68,69,2,825000
3803,1,68,68,3,775000
3804,1,68,68,2,675000
3805,1,68,71,3,1100000
3806,1,68,74,3,1200000
3807,1,68,71,3,1100000
3808,1,68,68,1,375000
3809,1,68,68,2,270000
3810,1,68,68,2,250000
3811,1,68,80,3,1600000
3812,1,68,81,3,1700000
3813,1,68,68,4,950000
3814,1,68,68,3,900000
3815,1,68,73,2,1000000
3816,1,68,68,2,600000
3817,1,68,68,2,900000
3818,1,68,77,3,1400000
3819,1,68,68,3,850000
3820,1,68,73,3,1000000
3821,1,68,68,2,675000
3822,1,68,72,3,1200000
3823,1,68,71,3,1100000
3824,1,68,71,3,925000
3825,1,68,68,1,60000
3826,1,68,68,3,950000
3827,1,68,68,3,250000
3828,1,68,68,3,875000
3829,1,68,74,3,1200000
3830,1,68,77,2,1200000
3831,1,68,68,3,700000
3832,1,68,68,2,270000
3833,1,68,77,2,1400000
3834,1,68,78,3,1200000
3835,1,68,73,3,1200000
3836,1,68,68,3,375000
3837,1,68,79,3,1500000
3838,1,68,68,3,700000
3839,1,68,68,3,900000
3840,1,68,73,2,1000000
3841,1,68,68,2,950000
3842,1,68,68,2,700000
3843,1,68,76,2,1100000
3844,1,68,68,3,750000
3845,1,68,68,2,725000
3846,1,68,68,2,270000
3847,1,68,71,2,925000
3848,1,68,70,1,750000
3849,1,68,68,2,525000
3850,1,68,81,3,1700000
3851,1,68,72,1,825000
3852,1,68,68,2,775000
3853,1,68,71,2,925000
3854,1,68,68,3,575000
3855,1,68,76,3,1300000
3856,1,68,71,1,800000
3857,1,68,68,3,450000
3858,1,68,78,3,1300000
3859,1,68,72,3,1200000
3860,1,68,70,3,1100000
3861,1,68,69,3,1100000
3862,1,68,71,2,925000
3863,1,68,70,1,725000
3864,1,68,71,2,900000
3865,1,68,68,3,850000
3866,1,68,69,3,850000
3867,1,68,79,4,1500000
3868,1,68,83,2,1800000
3869,1,68,72,2,975000
3870,1,68,68,3,875000
3871,1,68,70,3,900000
3872,1,68,69,3,850000
3873,1,68,73,2,1000000
3874,1,68,68,2,525000
3875,1,68,68,2,650000
3876,1,68,68,3,875000
3877,1,68,71,3,925000
3878,2,68,68,3,400000
3879,1,68,71,3,925000
3880,1,68,68,2,525000
3881,1,68,68,3,850000
3882,1,68,72,3,1100000
3883,1,68,75,2,1100000
3884,1,68,68,4,950000
3885,1,68,73,3,1000000
3886,1,68,70,3,1100000
3887,1,68,68,3,850000
3888,1,68,72,2,950000
3889,1,68,72,3,975000
3890,1,68,68,2,675000
3891,2,68,68,2,375000
3892,1,68,72,3,1100000
3893,1,68,79,2,1300000
3894,1,68,68,3,850000
3895,1,68,70,3,1100000
3896,1,68,79,3,1500000
3897,1,68,68,1,525000
3898,1,68,71,3,925000
3899,1,68,68,3,750000
3900,1,68,72,1,825000
3901,1,68,68,2,950000
3902,1,68,71,3,925000
3903,1,68,71,3,950000
3904,1,68,68,2,950000
3905,1,68,73,2,1000000
3906,1,68,68,1,525000
3907,1,68,74,3,1000000
3908,1,68,72,2,975000
3909,1,68,78,3,1500000
3910,1,68,68,3,875000
3911,1,68,72,1,775000
3912,1,68,72,2,975000
3913,2,68,68,3,500000
3914,1,68,75,2,1300000
3915,1,68,68,3,750000
3916,1,68,73,3,1200000
3917,1,68,76,3,1300000
3918,1,68,68,2,725000
3919,1,68,72,3,1200000
3920,1,68,68,3,950000
3921,1,68,69,2,825000
3922,1,68,68,2,600000
3923,1,68,68,2,270000
3924,1,68,69,2,825000
3925,1,68,68,1,600000
3926,1,68,68,2,525000
3927,1,68,68,3,425000
3928,1,68,76,3,1300000
3929,1,68,70,3,875000
3930,1,68,69,3,1100000
3931,1,68,68,3,475000
3932,1,68,74,2,1000000
3933,1,68,70,2,875000
3934,1,68,72,3,1200000
3935,1,68,69,3,1000000
3936,1,68,68,2,725000
3937,1,68,70,2,875000
3938,1,68,76,2,1100000
3939,1,68,68,2,350000
3940,1,68,75,1,950000
3941,1,68,74,2,1000000
3942,1,68,68,2,925000
3943,1,68,72,2,975000
3944,1,68,73,3,975000
3945,1,68,69,2,875000
3946,1,68,77,3,1200000
3947,1,68,71,2,925000
3948,1,68,69,3,1100000
3949,1,68,68,3,850000
3950,1,68,72,3,1200000
3951,1,68,68,3,775000
3952,1,68,68,1,60000
3953,1,68,68,2,675000
3954,1,68,68,3,875000
3955,1,68,68,2,600000
3956,1,68,69,2,875000
3957,1,68,68,2,700000
3958,1,68,68,2,425000
3959,1,68,68,2,775000
3960,1,68,72,2,975000
3961,1,68,69,3,850000
3962,1,68,68,3,925000
3963,2,68,68,3,400000
3964,1,68,68,3,675000
3965,1,68,68,1,375000
3966,1,68,68,3,675000
3967,1,68,68,3,350000
3968,1,68,68,3,850000
3969,1,68,68,2,600000
3970,1,68,68,1,450000
3971,1,68,70,2,875000
3972,1,68,72,2,975000
3973,1,68,70,3,1100000
3974,1,68,73,3,1200000
3975,1,68,68,2,600000
3976,1,68,73,3,975000
3977,1,68,71,2,1100000
3978,2,68,68,3,700000
3979,1,68,75,3,1300000
3980,1,68,68,2,750000
3981,2,68,68,2,775000
3982,1,68,68,2,650000
3983,1,68,72,2,975000
3984,1,68,73,1,850000
3985,1,68,72,3,1200000
3986,1,68,79,3,1500000
3987,1,68,68,2,600000
3988,1,68,69,3,875000
3989,1,68,81,3,1700000
3990,1,68,74,3,1200000
3991,1,68,74,3,1200000
3992,1,68,69,2,850000
3993,1,68,69,3,850000
3994,1,68,68,2,825000
3995,1,68,68,3,925000
3996,1,68,68,3,850000
3997,1,68,69,2,850000
3998,1,68,71,2,950000
3999,1,68,68,2,950000
4000,1,68,79,3,1500000
4001,1,68,68,2,750000
4002,1,68,71,3,1100000
4003,2,68,68,2,210000
4004,1,68,70,3,900000
4005,1,68,76,2,1100000
4006,1,68,68,2,900000
